review_title,split_2_category,bert_topics,name_of_topic,x2,y2,z2,is_outlier
Superb Quality and value for money. ,Accessories & Peripherals,1,Product Quality Related,-2.3923824322527194,8.303400745166,4.6501427758675895,False
nice product. ,Wearable Technology,1,Product Quality Related,-2.3826585407141465,9.277506698520433,4.370637571488449,False
No Double Tap Gesture. ,Mobiles & Accessories,4,Computer Accesories Related,7.010228927368928,-5.628235843973787,-5.9672984860889775,False
Nice watch under 2000. ,Wearable Technology,3,Smart Devices Related,-6.424277887002548,-4.054947386073666,-2.4162098631648847,False
I bought it for my bike. ,Accessories & Peripherals,1,Product Quality Related,-6.005203113832805,12.210540245653593,1.0332516933682352,True
GOOD ONE. ,"Home Theater, TV, & Video",0,Good Review,-8.677770398189555,7.205865887668593,2.017206572425369,False
!!!Amazing product!!!. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-1.6880182472687593,9.362017769816806,3.897964255643767,False
ok. ok,Kitchen & Home Appliances,0,Good Review,-9.856134629556722,7.11939353041898,1.6348324341908693,False
faulty product. ,Accessories & Peripherals,1,Product Quality Related,-2.532098250151225,9.571379775700333,4.497547185266696,False
Good alternative for Apple cable. ,Accessories & Peripherals,-1,General Review,1.8317091706847943,-7.14615670376908,-6.5390567025930855,False
This one was my need to purchase. ,"Home Theater, TV, & Video",-1,General Review,1.3095821007836734,-7.116452660064263,-6.453167709309475,False
Good one. ,Accessories & Peripherals,0,Good Review,-8.127405475918973,7.5926659905730505,2.4465414358952033,False
Good quality. According to description. Satisfied,Craft Materials,1,Product Quality Related,-2.6473463501244034,8.44356811506865,5.552278571458045,False
Didn't expected single binding!. ,Office Paper Products,0,Good Review,-8.647500819152253,7.607801649094224,2.396264068317473,False
It’s accuracy. ,"Home Theater, TV, & Video",-1,General Review,1.8925172678532962,-6.321613935102994,-6.324128066203543,False
Work in very good. ,Kitchen & Home Appliances,0,Good Review,-8.65661173531197,7.229543983019245,1.8453866764795126,False
Good product with bad resellers. ,Power Accessories,1,Product Quality Related,-2.6807780469283435,9.109991798442545,4.311560175317095,False
Happy with the purchase. ,Mobiles & Accessories,1,Product Quality Related,-2.3564475521801387,9.531793297558822,4.704296372533567,False
Acer Television Review. ,"Home Theater, TV, & Video",-1,General Review,1.958299989946798,-6.806279989818525,-6.8684556371079175,False
Sahi h bs 44 rupe ki and dilivery charge 40. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.8584799479274765,-4.56922027152944,2.0665368871758885,False
Size and brightness. ,Accessories & Peripherals,7,Lighting Related,-1.2319397575224589,5.934956241826429,-5.849650632816133,False
They did what they said... Sent a replacement when complained.... ,Accessories & Peripherals,1,Product Quality Related,-2.0142222020268776,9.286950865101392,4.570493920534361,False
Good one. ,Mobiles & Accessories,0,Good Review,-8.155939365324897,7.709353513366698,1.5550167403820891,False
Good. ,External Devices & Data Storage,0,Good Review,-8.511477300811446,7.387743690823614,2.16991411847677,False
Not up to the it's Specs. ,External Devices & Data Storage,-1,General Review,2.3716362257001897,-7.464798474107676,-6.6773273791145495,False
Good but not best  @!@. ,"Home Theater, TV, & Video",0,Good Review,-8.485913855180495,7.371931905649603,2.0900179247717454,False
Exlent❤. ,"Heating, Cooling, & Air Quality",0,Good Review,-9.115730886772852,6.77138358710772,1.6954101692753154,False
Good pick for Galaxy Note 9. ,Accessories & Peripherals,-1,General Review,1.8375922371168552,-6.99023333642832,-6.25275889117688,False
Utilitarian. ,Office Electronics,-1,General Review,2.3428394237982184,-6.631900267311434,-6.862412883118406,False
Works with Samsung Fold 4 fast charge. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.4073167620677753,-3.9852234889536287,2.3685833556644944,False
. Expensive,Kitchen & Home Appliances,1,Product Quality Related,-2.320179416031786,9.141303231005926,4.366255779995544,False
Great product. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.507866655219472,8.261418596566509,4.845299714973258,False
Value for money. ,Kitchen & Home Appliances,1,Product Quality Related,-2.422503041372893,8.528141735155518,5.078497742742591,False
Good budget headphone. ,Accessories & Peripherals,1,Product Quality Related,-2.0619078952203136,8.936327571194926,4.363111962091132,False
Only 200mbps support. ,Networking Devices,-1,General Review,1.0350029101135592,-6.997070054750321,-7.692422792525903,False
Good product. ,Wearable Technology,1,Product Quality Related,-2.5153707109267405,9.401745730779824,4.528233023776125,False
The product is amazing. ,Kitchen & Home Appliances,1,Product Quality Related,-2.84168724483833,8.504890521704459,4.505843516538763,False
Good product. but you cannot put big remote in its pocket,"Home Theater, TV, & Video",3,Smart Devices Related,-6.493937801890934,-2.5189338166041644,-4.131282695317866,True
Excellent customer service... Battery life is excellent as compare to other brands,General Purpose Batteries & Battery Chargers,5,Battery Related,-6.060012285181933,-3.8572255988894937,0.3722716289495799,False
GOOD PRODUCT AND GOOD QUALITY. ,Accessories & Peripherals,1,Product Quality Related,-2.4660760400413024,9.466021199872928,4.898681496192624,False
Speed not as advertise. Speed is fast but not as advertise I get around read speed 70MB/s and write speed 30MB/s,Accessories,1,Product Quality Related,-2.7598140688169974,9.23960524654418,4.3112381671719096,False
Good working. ,"Heating, Cooling, & Air Quality",-1,General Review,2.0507662155203663,-7.357999174670213,-7.086191045019003,False
Easy to use and economical. ,Kitchen & Home Appliances,-1,General Review,2.271333587418963,-6.745707074695494,-6.3587652321040835,False
Pocket dynamite. ,Home Audio,-1,General Review,1.9264551479942829,-7.041205988558925,-7.152161599231861,False
Veri good. ,Networking Devices,0,Good Review,-9.022240881341846,7.852312386507442,1.6870974267675705,False
Cool Product. The product is cool. Value for money. Love it,Accessories & Peripherals,1,Product Quality Related,-2.4871046236475327,8.733237424832735,3.2780842418553604,False
Takes a while to cook. ,Kitchen & Home Appliances,1,Product Quality Related,-1.8276525762626363,8.582133993572144,3.8553106725748862,False
Good purchase at this price. ,Mobiles & Accessories,1,Product Quality Related,-2.4781082837231065,6.44946144294074,5.887018807321947,True
Best product. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.717904001395046,8.92874778902179,4.509983494339724,False
Worth buying for cars which doesn't have inbuilt filter. ,Car Accessories,1,Product Quality Related,-2.984801095146616,8.572225635143907,4.822309915216959,False
Great product. Great product,Mobiles & Accessories,1,Product Quality Related,-2.3495501502268743,9.141782626661223,4.282503611289681,False
Not a fast charging cable. ,Accessories & Peripherals,2,Electronics-Charging Related,-0.7351454750846265,-4.406341780321075,1.7710756302544093,False
High price. Price is high in respect of product quality,Accessories & Peripherals,1,Product Quality Related,-2.1104358904940064,8.521553351747215,4.624171456789319,False
good. ,Accessories & Peripherals,0,Good Review,-8.562729378138272,7.517903583881892,1.9319148517844618,False
Worth the money. ,Mobiles & Accessories,1,Product Quality Related,-3.183863850533885,9.29089201077119,3.7347548511517843,False
Kodak Tv. ,"Home Theater, TV, & Video",3,Smart Devices Related,-7.049969893596315,-4.593143307728307,-2.1371607349576953,False
Nice purchase. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.614864865555115,9.002675565734087,4.23859562828264,False
Working good. Working good,Accessories & Peripherals,0,Good Review,-8.831527123441205,6.710663702678927,2.0654012362039382,False
Built in quality is low. ,Accessories & Peripherals,-1,General Review,2.2393621045773617,-6.964696333827077,-5.796398933887533,False
Ok not bad. ,"Home Theater, TV, & Video",0,Good Review,-8.92857510524747,7.551523692015865,2.9811416744111225,False
Easy for the eye level. ,Accessories & Peripherals,1,Product Quality Related,-1.9907881155662106,8.17859273866097,4.524915232297818,False
Good Charging cable. ,Accessories & Peripherals,2,Electronics-Charging Related,-0.7705441433214452,-5.196667117927558,2.0192456651118835,False
sometimes not working properly. ,"Headphones, Earbuds, & Accessories",0,Good Review,-8.75949510984315,8.180239645184914,2.0904732256180405,False
It's quite good and value for money. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.6199831647008547,9.398819102481028,4.400653013321946,False
Best mat. ,Accessories & Peripherals,1,Product Quality Related,-2.2002694703433585,8.900484486337758,4.385181387052578,False
Value buy. ,Accessories & Peripherals,1,Product Quality Related,-6.876652478504526,12.120842538581273,3.3061568781168766,True
Good product. ,Accessories & Peripherals,1,Product Quality Related,-3.0568141587744715,9.41195334671885,4.252055898901612,False
Nothing. ,Kitchen & Home Appliances,-1,General Review,1.862075528394135,-6.505639047941231,-6.993271137916845,False
Good. ,Accessories & Peripherals,0,Good Review,-6.687090669438918,15.616568463850111,7.71665128231969,True
Super nice. ,Kitchen & Home Appliances,0,Good Review,-8.544169359557875,7.04851796695463,2.017312072076149,False
Good. ,Office Paper Products,0,Good Review,-9.058958734458344,7.3015134963313635,2.031279802746347,False
Small & Handy. ,Mobiles & Accessories,-1,General Review,2.326739084432389,-6.879898629819406,-6.906072667360072,False
WORLD CLASS JUCER MIXER GRINDER. ,Kitchen & Home Appliances,1,Product Quality Related,-2.5385128863871427,9.58868177786595,4.057492819254253,False
Most sophisticated product for our mother earth.. ,Accessories & Peripherals,1,Product Quality Related,-2.14135467040109,9.017854076937226,4.598637770777196,False
Value for money. ,General Purpose Batteries & Battery Chargers,1,Product Quality Related,-2.861835291135075,8.73500209526351,5.226169401423875,False
Nice but little small. ,Accessories & Peripherals,1,Product Quality Related,-2.0762419997234685,9.002285519710219,4.29251344839,False
Battery backup. ,"Headphones, Earbuds, & Accessories",5,Battery Related,-6.6255119096268835,-4.643495196376404,0.6294302301852671,False
. Product is good,"Heating, Cooling, & Air Quality",-1,General Review,2.301389137300861,-6.76645003640779,-6.805150147278444,False
Worked on iPhone 7 and didn’t work on XR. ,Accessories & Peripherals,0,Good Review,-8.652975634880098,7.393933970169707,2.419030920599424,False
Great stand sturdy and good quality. ,Mobiles & Accessories,1,Product Quality Related,-2.845354928708287,8.186658246668351,4.715452200353808,False
Nice quality. Very good overall,Accessories & Peripherals,1,Product Quality Related,-2.3025060154024293,8.69708079748226,5.069613987298913,False
Good and smart tv for reasonable rate. ,"Home Theater, TV, & Video",3,Smart Devices Related,-7.365324316010409,-4.6719441616153405,-2.493026210145366,False
Sound. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.0176723769114,9.355063639556827,4.305176559787067,False
Nice Product. ,Accessories & Peripherals,1,Product Quality Related,-3.402738968523789,9.623342084867591,4.2037693705171,False
Worst. ,"Home Theater, TV, & Video",0,Good Review,-8.770750486779836,7.5934030815795985,2.7918786132361433,False
Good product. NA,Kitchen & Home Appliances,1,Product Quality Related,-2.233604204380126,9.021010185627079,4.565957050238568,False
Nice. ,Accessories & Peripherals,0,Good Review,-8.608631557283045,6.966277222852543,2.070798112982538,False
1.Camera is not good. Not matching up to 13mp. ,Mobiles & Accessories,1,Product Quality Related,-2.800970064412679,8.73040147753083,4.122232646339568,False
Good. ,External Devices & Data Storage,0,Good Review,-8.218379074972304,7.201745687162974,2.426306521752702,False
Outstanding fantastic. ,"Headphones, Earbuds, & Accessories",0,Good Review,-8.963329656035596,7.104020467531108,2.189089260056237,False
Tuta dhakkn. ,Kitchen & Home Appliances,0,Good Review,-8.963214724270399,7.556190962010306,2.3428579643775285,False
Value for money. ,Accessories & Peripherals,1,Product Quality Related,-2.9492667874147247,9.143412863449022,4.757176455019689,False
Value for money. ,Kitchen & Home Appliances,1,Product Quality Related,-2.979353848340389,9.09886970621902,4.950694542775423,False
Lint roller. ,Kitchen & Home Appliances,-1,General Review,1.9729679999912377,-6.96618605995442,-6.187074015852044,False
Perfect product. ,Accessories & Peripherals,1,Product Quality Related,-2.7409208794920157,9.259972894391852,4.733573000552325,False
Nice Product for kids. ,Accessories & Peripherals,1,Product Quality Related,-2.292239069196793,8.803164102432627,4.577280157592854,False
. I have tried changing once only it's ok,General Purpose Batteries & Battery Chargers,0,Good Review,-9.330414642027437,7.092177560703735,2.9288960968568523,False
Best. Good calculator but i think price is high as compared to market,Office Electronics,1,Product Quality Related,-2.0988818511190637,9.625679646818243,4.9714135903089165,False
Working fine. Everything is okay but it’s increasing heat at working.,Kitchen & Home Appliances,1,Product Quality Related,-2.711852760081104,9.143244166249097,4.63719176981278,False
Good buy with small hiccups. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-1.7196192624838091,9.135674710880657,4.504529963114387,False
Gets the job done. ,"Home Theater, TV, & Video",0,Good Review,-9.186332364563107,7.30720016355313,1.3819032569940195,False
Waste of money. ,Kitchen & Home Appliances,1,Product Quality Related,-2.0298070086129916,9.37368110367604,4.522886702180737,False
Nice product with good quality. ,Accessories & Peripherals,1,Product Quality Related,-2.1095686819112034,8.649021505667658,5.064486750730673,False
Er hardik trivedi. ,"Heating, Cooling, & Air Quality",-1,General Review,1.8081262542015655,-6.592783153204506,-6.404491971584426,False
temparature controll is needed. ,Kitchen & Home Appliances,0,Good Review,-8.456025162131361,7.4881898467850645,2.3371648420714446,False
Overall Good. Overall Good but little high price,Cameras & Photography,0,Good Review,-9.021093929983675,6.769896433998947,2.676534634454687,False
Low cost. ,Kitchen & Home Appliances,1,Product Quality Related,-2.6942099391030294,8.912771697898654,4.421258563486318,False
As of now seems good. ,Accessories & Peripherals,0,Good Review,-8.48160048540782,7.670238025733533,1.6097531143650208,False
Good product ; Average Finishing. This connector has provided as a boon for my old Samsung LCD monitor and I am proactively using that monitor as the 2nd screen just if the finishing of the product can be improved then it would be a better purchase option.,"Home Theater, TV, & Video",2,Electronics-Charging Related,-1.3712840714634817,-3.849213906384326,1.9523154326959435,False
Best for the budget 👍. ,Wearable Technology,1,Product Quality Related,-1.7047225497684146,8.848985050616824,4.9754623846898465,False
Good one. ,Accessories & Peripherals,0,Good Review,-8.519275798420379,7.294221269997767,2.266122622462497,False
Magic Slate 15-inch LCD Writing Tablet. Disadvantage:Build Quality is very poor - light weight Plastic finishing.If Children handles the product more carefully.Brightness very poor.Skin or finger touch also writing the LCDAdvantage:Price is valuableLock button is useful One,Accessories & Peripherals,-1,General Review,2.791682346456364,-7.082110678172832,-6.698878702574989,False
super product s. super product s,"Home Theater, TV, & Video",0,Good Review,-8.703609175724633,7.030923948720092,1.7401032220309154,False
Overall good performance. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.6604363647266815,8.53265032186173,4.303670532110494,False
Good. ,Accessories & Peripherals,0,Good Review,-9.049023432988774,7.059398753234229,1.1376732040183501,False
Nice product at this rate. ,Components,-1,General Review,1.675218786445774,-6.44888591157118,-7.373062394669023,False
Value for money. ,Office Paper Products,1,Product Quality Related,-2.822022935548616,9.791237999057788,3.685980989360507,False
Amazing product at a mind blowing price!. ,Accessories & Peripherals,-1,General Review,2.060803010086022,-6.555432692099561,-6.836869088025881,False
Will not work with new system. ,Networking Devices,0,Good Review,-9.015933194738766,7.003682285520239,2.6343380203334354,False
. The material can be bit more thick for durability. Overall a good buy.,Accessories & Peripherals,1,Product Quality Related,-2.5568917900037613,9.268914559266392,5.574324493768226,False
Low quality material use. ,Accessories & Peripherals,1,Product Quality Related,-2.918070855627422,8.967116376378776,4.940731999420948,False
Good but overpriced. ,Mobiles & Accessories,1,Product Quality Related,-2.8084893593585174,9.294271354727698,4.718855626721646,False
But there is no proper owners manuel ..which  brief the end there operation and cooking Time.. ,Kitchen & Home Appliances,1,Product Quality Related,-2.956978510490058,9.770960887869723,4.976190585164827,False
Good pick for Galaxy Note 9. ,Accessories & Peripherals,-1,General Review,1.0953010121876223,-7.026870257175551,-6.756244369289714,False
Short cord and narrow mouth.. ,Kitchen & Home Appliances,2,Electronics-Charging Related,-1.4176428980040656,-4.996402279069651,2.741393821061452,False
Na. ,Wearable Technology,-1,General Review,1.4813853700515613,-6.89514832645321,-6.510947509668187,False
Good product. ,Accessories & Peripherals,1,Product Quality Related,-2.2874071191259544,9.422140724466049,4.575512145566173,False
Best in market. ,Wearable Technology,1,Product Quality Related,-2.5390926093952886,8.329347392224806,4.877631784537658,False
Less Oil  food to eat. ,Kitchen & Home Appliances,1,Product Quality Related,-2.564128673912098,8.55677222667716,4.596376399324669,False
charger quality bad. charger quality bad,Mobiles & Accessories,2,Electronics-Charging Related,-1.8625094466656942,-4.387194173514,2.3350486551056036,False
Quality. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.7443520164235142,9.399321413792011,4.351803631557684,False
Value for money product.. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.879414562406045,9.006029642839838,4.735737066183965,False
Not radiating much heat even though it is working.. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.2713604864055146,8.435052844940726,5.313493887200633,False
Plug needs an adaptor. ,"Heating, Cooling, & Air Quality",2,Electronics-Charging Related,-2.01356522278923,-5.348910993228969,2.5164703428786033,False
Nice Gyser. ,"Heating, Cooling, & Air Quality",0,Good Review,-8.258789744163547,7.2514593288400775,1.8616734494299385,False
Worth of money. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.159382419279348,8.495134933509734,4.887474967929632,False
Good Charging cable. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.7308933532808846,-4.0384671601881585,1.8958950675912292,False
Good product but takes long time to be delivered. ,Accessories & Peripherals,-1,General Review,2.561240373134538,-6.193896457280433,-6.163180692635353,False
Good. ,"Home Theater, TV, & Video",0,Good Review,-8.908754881358997,6.636845421912529,2.091435165571209,False
Nice product in this rate. ,Mobiles & Accessories,-1,General Review,1.9815095240416878,-6.887343414182733,-6.994671183416031,False
. Working well,Kitchen & Home Appliances,0,Good Review,-9.212319736645481,7.29631592033639,2.46804254614036,False
It works and it is worth. ,Accessories & Peripherals,1,Product Quality Related,-2.239036514289456,9.196784477091175,4.537764460365156,False
good. ,"Headphones, Earbuds, & Accessories",0,Good Review,-9.004312792729172,8.035959713613186,1.903571279197041,False
Good product…. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.3894500386406783,8.62787214236714,4.591946114954715,False
Good quality. ,Office Paper Products,1,Product Quality Related,-3.134440112452146,9.192035313965441,5.416901871842258,False
Good one. ,Accessories & Peripherals,0,Good Review,-9.21958968472557,6.936756215653197,2.2773932128438124,False
Good. ,Accessories & Peripherals,0,Good Review,-8.48659760342799,7.0175344318137265,2.118888153718238,False
good sleev. ,Accessories & Peripherals,0,Good Review,-8.647470021279462,7.892789927569869,2.0521306956786267,False
Gud quality mouse. ,Accessories & Peripherals,4,Computer Accesories Related,6.660879371066513,-5.687616388978654,-6.554037162130193,False
Snug fit 😃. ,Accessories & Peripherals,1,Product Quality Related,-2.4562412317401514,8.974839355866383,4.322276974354342,False
Super value for money. ,Wearable Technology,1,Product Quality Related,-2.0190470931826043,9.30414864007561,4.843138073274447,False
Good. ,Accessories & Peripherals,0,Good Review,-9.336838327084822,7.580018506572321,2.1986973101194374,False
Value for money. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.259926228480369,10.120065727312475,4.825117382525045,False
Nice Product. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.253900983305916,9.187897125730563,5.58057882417206,False
Worth to buy. ,Accessories & Peripherals,1,Product Quality Related,-2.454236091329071,8.887078165796074,4.031600281277247,False
Good product. ,Wearable Technology,1,Product Quality Related,-2.7779561211493515,8.7233859059054,4.1610477629325855,False
Working well.. ,Accessories & Peripherals,0,Good Review,-9.218795886345255,7.443379390476225,2.359720398531733,False
Elegant and good quality product. https://m.media-amazon.com/images/I/51-wl+rlQPL._SY88.jpg,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.3710158185777264,9.394942153128168,4.398277645374915,False
नॉर्मल यूज़ के लिए मोबाइल है मुझे तो यह पसंद नहीं आया पहले मैंने असूस जेनफोन मैक्स m2 मोबाईल चलाया. ,Mobiles & Accessories,0,Good Review,-9.329164058185825,7.526286195615847,2.654906282356899,False
Nice product. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.75570274932815,9.402747880139087,4.904748613417126,False
Feels like steel harnessed wire - strong. Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price,Accessories & Peripherals,2,Electronics-Charging Related,-0.873603135554684,-4.337882101432586,2.110449488846116,False
About warranty card. ,Kitchen & Home Appliances,1,Product Quality Related,-2.3618168230665457,8.583454049458325,5.248360282888704,False
Some what satisfied with the boat 242--- 4.5/5. ,"Headphones, Earbuds, & Accessories",8,Boat Related,0.9822199059553224,2.034799881150145,-9.64390598237329,False
As required. As required,"Heating, Cooling, & Air Quality",0,Good Review,-8.7041894137333,6.993383673069968,2.6708635749964214,False
Best in the market best in segment. ,Kitchen & Home Appliances,1,Product Quality Related,-2.542888194903075,9.03630045581054,3.568621881886843,False
It's folding system is good. ,Mobiles & Accessories,1,Product Quality Related,-2.0972842542615164,9.178867258278727,4.830529517725481,False
Charging well but build quality could be better. ,Mobiles & Accessories,2,Electronics-Charging Related,-1.366577375120559,-4.842548201805997,1.6828321888878421,False
Good. ,Accessories & Peripherals,0,Good Review,-8.440572996124207,7.927574645850459,2.1687193228068398,False
Really good in this price. ,Kitchen & Home Appliances,1,Product Quality Related,-1.8886329150845111,9.254577106313581,3.8901852367492498,False
Not too much good. ,Networking Devices,0,Good Review,-4.172202494769303,6.180731016374358,3.1750118782911003,True
Another quality product from Belkin & Amazon. ,Accessories & Peripherals,1,Product Quality Related,-2.0688099980595775,9.23808257988188,5.073384160332491,False
Nice. ,Accessories & Peripherals,0,Good Review,-9.259324005024588,7.172057898998969,2.035877107930542,False
Worth to money. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.0038241693648895,9.037550812879994,4.570747653957535,False
Excellent quality. Loved it. Fine quality,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.6998670950332313,8.857006430205956,4.939556588265579,False
Good substitute for orginal. ,Accessories & Peripherals,-1,General Review,2.651968670058615,-7.218204941077639,-6.9353224722633975,False
Bullshit product. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.24935872325307,9.56002020329599,4.691671147792239,False
It's ok. Product is ok.,Accessories,0,Good Review,-7.784717663347332,7.432688189565118,1.419288224387597,False
Handle to carry & a bit high stand would have been better additions to the product.. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.4651931166167937,8.706374715343813,5.089212350672428,False
Awsme product. Its a very good product.....low noise with powerful motor ....grind items very smoothly,Kitchen & Home Appliances,-1,General Review,2.0802921885302714,-6.71447253379873,-6.544820010719972,False
Almost Perfect!. ,"Home Theater, TV, & Video",0,Good Review,-9.006471606821107,7.364153702595419,2.3772265188494326,False
Good material. ,Office Paper Products,1,Product Quality Related,-2.109554124904344,9.033805079550573,5.001807683875859,False
Oratech Best Coffee Frother. ,Kitchen & Home Appliances,1,Product Quality Related,-2.8991174028101088,8.886840859742797,4.649156482318825,False
Product description says 3 feet it's hardly a foot length wire.. ,Accessories & Peripherals,2,Electronics-Charging Related,-0.7426266821096187,-3.9134919142932323,1.8313310757552748,False
Good stand in this price. ,Cameras & Photography,1,Product Quality Related,-2.71962669237288,9.094988635902519,4.146693676779545,False
Long durable.. ,Accessories & Peripherals,1,Product Quality Related,-1.4876001824168337,5.353165168969661,2.0565552020150557,True
Very Quick and Good customer service. I have a ordered this appliance ..first of all we have to buy pipes and accessories of this worth rs 1000 bcs it was not included in it and after that we installed it and it was not workingBut fortunately after i raised complaint of it to the Crompton service center the resolution was quick a technician came and resolved the issue within a hour he was very polite and good with his workThanks Mr. Tanvir Raza for the quick serviceAlthough product is working perfectly fine now...,"Heating, Cooling, & Air Quality",-1,General Review,2.5335213868405755,-7.183472033570316,-6.333688153700717,False
Good. ,Kitchen & Home Appliances,0,Good Review,-9.476792805054716,7.126701710694624,1.957810848525725,False
Good. ,Accessories & Peripherals,0,Good Review,-8.71599027612424,7.56764162683382,1.8784005671567994,False
Ok ok. ,Wearable Technology,0,Good Review,-8.727214746034255,7.557214998248195,1.5488287210560836,False
Best in market. I wish there was a proper instructions manual other than on the box but it's not hard to figure out. The product is amazing. It is Sturdy and steady even on bad roads. The phone is completely safe. Buy this product without thinking twice. I loved the product so much that I have to order one more because my family members need one too.,Mobiles & Accessories,1,Product Quality Related,-3.060630243178058,9.094656736166588,4.471556436611188,False
Fine🤘🏻🙏🏻. ,Accessories & Peripherals,0,Good Review,-8.78850290739483,7.702614960592346,1.8218488307444445,False
Heating & Touch screen. ,Mobiles & Accessories,4,Computer Accesories Related,6.499600071031937,-5.761907784852172,-6.289200108714913,False
Good Product. ,"Heating, Cooling, & Air Quality",1,Product Quality Related,-2.799006295514571,9.416779998306517,4.913840604146116,False
Overall good but difficult to install. ,Mobiles & Accessories,1,Product Quality Related,-2.5624052446253964,8.5763443254604,4.642574254350938,False
Good in this budget. After using the Bluetooth around one week i experience that call quality is average but you can use this to listen music if you are not base lover.,"Headphones, Earbuds, & Accessories",-1,General Review,1.5602293837138312,-6.395526383185908,-6.96613729880235,False
Good. ,"Printers, Inks, & Accessories",0,Good Review,-8.720294351737223,7.632845264748375,2.308984875478532,False
LOW BUDGET PERFECT CHOICE. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-1.9463520395831582,7.917719303866653,5.5002885853691,False
Great Phone. ,Mobiles & Accessories,1,Product Quality Related,-2.097044737527961,8.879196688960851,4.486180725893151,False
Good product. ,Accessories & Peripherals,1,Product Quality Related,-2.3008721781544015,8.990279632608866,4.793961009364174,False
Good. Good,Kitchen & Home Appliances,0,Good Review,-1.6562683117011563,7.264395050304962,0.08385975420572045,True
Good product 👍👍👍. ,Accessories & Peripherals,1,Product Quality Related,-2.735969946187822,9.331141498743186,4.576849795738886,False
Great to use. ,Accessories & Peripherals,1,Product Quality Related,-3.6073497413475915,9.928030514557681,4.364012437215626,True
very good product. ,Accessories & Peripherals,1,Product Quality Related,-3.034455848000236,9.299555425048561,4.630914339066596,False
Ok. ,Mobiles & Accessories,0,Good Review,-9.1765679674064,7.1066849820125135,1.4860924407248857,False
Good. ,"Home Theater, TV, & Video",0,Good Review,-9.724860452080554,7.675319520012987,1.7145745945223339,False
For beginners it's good. ,Accessories & Peripherals,1,Product Quality Related,-1.692818799006554,9.413801916984966,4.8554931344117005,False
good one. ,"Home Theater, TV, & Video",0,Good Review,-9.0322207079132,7.309770143380358,2.9104409525147723,False
Heating & Touch screen. ,Mobiles & Accessories,4,Computer Accesories Related,6.279038883850342,-5.146291333474387,-6.0152945921352,False
Fine product but could be better. ,Accessories & Peripherals,1,Product Quality Related,-2.590625694819944,9.222158008404712,4.6061877312626684,False
Fits Jio Remote. ,"Home Theater, TV, & Video",3,Smart Devices Related,-6.905979365655733,-4.08891376161714,-2.51366017693559,False
Not sturdy. ,Home Medical Supplies & Equipment,1,Product Quality Related,-2.137078281022252,8.334260149431135,4.7135740684671745,False
Good and Comfortable stand. ,Accessories & Peripherals,1,Product Quality Related,-2.911610488266095,9.277223674315895,4.896715381024038,False
Nice product. Yes good product,"Heating, Cooling, & Air Quality",1,Product Quality Related,-1.8653225923790224,8.676850119040095,4.4499735395021505,False
GOOD. ,Accessories & Peripherals,0,Good Review,-9.545324450749053,7.699887269050442,1.6288879546555959,False
Super. ,Accessories & Peripherals,0,Good Review,-9.363990776972845,7.3311409795824725,2.4965976404761694,False
Worth to the money. As little giving good sound specially during video chat in laptop.,Home Audio,1,Product Quality Related,-2.245367662918438,8.661381888556745,5.264822369861273,False
it's a really nice product. It's a really nice product,Accessories & Peripherals,-1,General Review,1.7710405709733248,-7.118609219475761,-6.571639271142295,False
Not same as original!. ,Mobiles & Accessories,0,Good Review,-8.756041895981735,7.547653236937325,2.2792455074126448,False
Works flawlessly. ,General Purpose Batteries & Battery Chargers,0,Good Review,-9.46058089816814,7.580978496261585,1.8656608274192705,False
Beast of a Vaccum Cleaner 🔥💯. ,Kitchen & Home Appliances,1,Product Quality Related,-2.6788828068669592,9.095344255037643,5.690402930540548,False
